"Nombre","Partido","Amazonas","Antioquia","Arauca","Atlántico","Bogotá","Bolívar","Boyacá","Caldas","Caquetá","Casanare","Cauca","Cesar","Chocó","Córdoba","Cundinamarca","Guainía","Guaviare","Huila","La Guajira","Magdalena","Meta","Nariño","Norte de Santander","Putumayo","Quindío","Risaralda","SanAndrés","Santander","Sucre","Tolima","Valle del Cauca","Vaupés","Vichada","Consulados"
"DAVIDSON FOURIER ARISTIZABAL GUERRA","VERDES",1,28,2,7,153,10,11,0,4,5,5,4,0,4,27,0,2,3,2,4,4,4,5,0,6,4,0,83,0,7,25,0,1,2
"LAYS YESSENIA MOSQUERA CHAMORRO","VERDES",1,89,2,16,222,13,38,15,2,8,21,11,5,7,37,0,1,6,6,21,7,15,54,1,4,11,0,24,2,15,52,0,2,29
"MARTHA LUCIA CUELLAR DE SANJUAN","VERDES",1,115,5,28,260,14,26,11,1,3,15,12,0,3,45,0,1,7,2,14,10,45,48,2,6,57,1,25,5,35,133,1,2,4
"LUZ FANY ZAMBRANO SORACA","VERDES",1,99,1,175,370,11,858,24,3,29,164,21,0,8,84,0,0,60,8,125,12,18,32,1,9,10,0,75,3,48,127,1,0,6
"ENGELBERTO DIAZ HURTADO","VERDES",1,69,9,21,225,9,38,10,5,6,21,6,1,5,41,0,2,7,2,13,11,15,26,1,11,12,0,18,2,9,126,1,2,9
"NINI GRANADILLO GOMEZ","VERDES",1,62,14,13,388,33,17,9,2,6,7,7,1,5,56,0,0,2,4,17,7,8,45,3,0,6,9,40,7,12,58,0,1,1
"JULIO CESAR ARDILA","VERDES",1,48,0,13,157,4,17,28,2,3,16,2,1,3,24,0,1,2,4,6,3,9,12,1,20,202,0,11,1,15,97,0,0,6
"TARSICIO RIVERA MUÑOZ","VERDES",1,39,4,11,115,8,14,2,3,1,17,1,0,5,21,0,0,0,1,6,3,9,7,1,2,10,0,5,4,4,21,0,0,11
"FRANCISCO FERNANDO COVALEDA HERRERA","VERDES",1,30,0,12,213,8,7,13,0,1,26,10,1,9,31,0,1,1,1,11,3,144,8,5,3,6,1,4,41,30,51,0,1,2
"JHON MANUEL PRECIADO","VERDES",1,27,5,5,122,3,12,1,7,1,10,1,0,3,9,0,1,2,1,0,1,7,6,1,13,3,0,6,3,4,15,0,1,0
"JUAN PABLO FERNANDO DIAZ RUBIO","VERDES",1,20,2,7,70,5,9,4,0,2,2,1,0,5,12,0,1,2,2,2,1,2,9,0,3,1,0,11,4,1,14,0,0,1
"FABIO CIFUENTES CERON","VERDES",1,18,0,10,79,9,7,1,1,0,4,14,0,7,14,0,0,1,9,5,0,6,4,0,0,4,0,4,2,3,17,0,0,0
"WILDER NAVARRO QUINTERO","VERDES",1,374,2,1296,332,519,61,4,9,10,13,3054,38,47,53,3,13,8,4753,951,35,54,42,0,15,17,9,93,66,14,56,1,1,65
"CECILIA TORRES BERNAL","VERDES",1,21,1,13,54,16,17,12,0,0,6,2,1,5,15,0,0,1,0,7,1,5,10,0,0,2,0,6,2,3,19,0,0,0
"GLORIA INES VALENCIA BOHORQUEZ","VERDES",1,32,0,13,111,5,6,3,0,1,2,1,0,5,19,0,0,4,2,7,0,2,3,0,4,2,0,9,0,4,15,0,0,4
"JULIO ESNEIDER CRUZ RODRIGUEZ","VERDES",1,41,1,17,156,12,7,2,2,3,11,7,0,15,16,0,0,6,7,190,2,12,2,0,2,2,0,9,2,96,17,0,0,1
"SAMUEL DIAZ ESCANDON","VERDES",0,802,0,450,567,296,22,9,1,6,307,306,1,432,64,0,0,13,48,57,9,50,19,1,16,60,0,177,117,478,182,1,1,2
"CARMEN DAVID QUINTERO GELVEZ","VERDES",0,66,31,34,186,16,21,10,4,9,65,34,3,4,16,4,14,7,4,18,6,70,616,2,7,15,1,47,3,8,85,0,4,8
"EDWIN SALCEDO VASQUEZ","VERDES",0,41,1,87,317,412,22,7,11,3,8,9,9,5,109,3,6,24,5,9,6,4,14,0,15,8,9,25,7,35,47,0,14,16
"MARLENE ZAMBRANO PADILLA","VERDES",0,51,0,10,158,8,10,6,3,1,12,9,0,5,27,0,3,6,4,6,6,6,17,18,0,5,0,17,3,7,34,1,1,4
"CESAR HERNANDO MAHECHA","VERDES",0,24,1,9,260,61,73,8,0,1,6,6,1,2,642,0,0,0,3,11,5,6,31,0,5,3,2,17,5,20,29,0,0,7
"OLIMPO NAYITH OCHOA","VERDES",0,16,0,268,61,28,5,5,4,2,9,28,4,3,15,1,2,2,34,38,4,2,19,0,2,6,2,5,3,11,26,0,0,2
"HORACIO CORREA GARRIDO","VERDES",0,48,6,14,94,29,11,4,0,5,23,3,7,6,15,0,4,7,3,13,3,15,233,0,2,7,0,18,8,13,54,2,0,10
"FERNANDO JOSE GREGORIO PERNIA MALDONADO","VERDES",0,45,15,24,300,8,14,21,0,11,10,9,2,6,56,0,0,7,3,7,4,4,9166,1,6,7,1,114,21,32,53,2,1,8
"FAUSTINA MANRIQUE RAMIREZ","VERDES",0,19,1,179,366,6,88,6,1,1,6,3,2,2,39,0,0,3,2,8,4,39,123,0,4,10,0,27,5,5,10,0,1,3
"JOSE DE JESUS LUJAN ZAPATA","VERDES",0,53,15,18,306,13,12,50,0,3,16,3,2,2,60,0,4,45,2,9,13,5,54,0,5,70,0,62,1,8,70,0,1,2
"DALIA FERNANDA PINEDA AGUASACO","VERDES",0,74,1,17,158,14,35,5,1,5,12,6,4,2,32,0,1,4,4,7,4,13,21,2,4,12,0,29,3,9,60,1,0,9
"LUIS FERNANDO OLIVARES RODRIGUEZ","VERDES",0,119,4,27,449,33,115,35,1,6,12,32,1,4,103,0,0,10,4,16,16,19,33,3,3,11,1,105,22,14,64,0,0,3
"JULIO RAFAEL ARIAS MORENO","VERDES",0,24,0,12,102,2,14,3,0,2,6,5,1,1,10,0,1,2,0,2,2,6,4,0,5,5,0,6,2,5,10,0,1,2
"GLADYS DELGADO DE RODRIGUEZ","VERDES",0,20,1,5,50,7,4,4,0,43,2,1,0,3,6,0,0,0,0,6,1,4,2,0,2,2,0,5,3,1,12,0,0,4
"HUMBERTO ALIRIO VALERO MAYORGA","VERDES",0,15,1,18,103,15,13,4,0,61,9,3,1,3,21,0,0,3,3,0,2,3,27,0,5,11,1,10,4,83,29,0,1,0
"RUBY STELLA MORALES SIERRA","VERDES",0,11,0,20,47,4,3,1,0,1,5,10,0,2,8,0,1,0,14,6,2,21,5,0,3,5,0,45,0,3,7,0,0,2
"FLOR VALERIO GOMEZ","VERDES",0,11,1,4,50,218,1,46,3,3,2,6,0,4,18,0,1,1,1,8,1,1,2,1,7,24,0,112,0,8,6,0,0,1
"ORLANDO MOSQUERA FORERO","VERDES",0,46,0,2,85,12,6,17,0,29,6,1,1,1,15,0,0,4,0,2,4,7,5,0,874,18,0,13,4,6,36,1,2,6
"PEDRO NAIRO VERGARA NIÑO","VERDES",0,680,1,10,92,6,57,6,1,12,6,3,7,1,6,0,0,2,4,4,1,14,7,1,2,7,0,11,3,5,12,0,3,6
"BLANCA NELSY SEPULVEDA SANCHEZ","VERDES",0,66,0,20,96,14,22,13,1,2,11,26,1,3,27,0,1,6,33,13,6,16,7,6,3,8,0,12,1,11,37,0,1,0
"FANNY CECILIA ROMERO ROJAS","VERDES",0,26,0,3,89,5,9,6,0,0,3,10,1,5,8,0,2,1,9,2,3,8,6,1,1,2,0,8,1,5,25,0,0,1
"LUIS ENRIQUE OLIVERA PETRO","VERDES",0,26,3,5,50,7,12,2,0,18,2,12,1,79,11,0,0,1,3,4,2,3,6,1,1,1,0,10,1,7,13,0,0,1
"JOSE LUIS CADENA MONTENEGRO","VERDES",0,19,0,11,65,9,11,4,1,0,3,16,1,7,12,0,0,2,11,6,2,21,1,0,2,3,0,8,1,9,11,0,0,0
"JORGE LUIS VALDES HERNANDEZ","VERDES",0,24,0,23,84,14,6,3,1,1,3,7,0,1,6,0,0,0,8,7,4,10,4,2,1,3,0,8,1,3,12,0,1,1
"MARIA MERCEDES MORENO DE LALINDE","VERDES",0,33,1,377,131,65,6,5,1,2,11,36,2,18,31,1,0,5,8,145,7,5,7,0,1,4,1,8,48,7,30,0,0,2
"SOLO LISTA PARTIDO DE LA U","LA U",298,22942,1887,12971,18196,12342,5252,8972,2057,2609,5005,6503,3515,16323,12433,239,749,5638,6059,7629,7945,4751,5914,818,2465,5606,348,3574,4991,7395,18073,115,735,880
"ARMANDO ALBERTO BENEDETTI VILLANEDA","LA U",822,1045,34,11820,18412,2251,538,184,48,253,148,895,74,1064,1921,67,43,390,6983,4961,2794,182,365,822,85,103,29,1060,812,1605,695,6,167,302
"MIGUEL AMIN ESCAF","LA U",177,4784,9,35911,961,4664,263,76,21,5,56,813,198,1234,313,30,9,50,552,27227,58,55,155,178,156,80,13,357,5016,116,342,9,4,52
"MARITZA MARTINEZ ARISTIZABAL","LA U",85,569,1258,812,2387,301,952,237,68,2963,232,158,159,739,4552,70,2369,253,81,258,50973,158,144,19,114,93,16,288,224,586,422,279,1170,48
"WILLIAM JIMMY CHAMORRO CRUZ","LA U",71,5500,332,2760,9273,1793,991,1969,381,176,825,1936,259,1054,2433,23,77,977,1217,806,809,2500,1386,159,780,2291,142,5404,508,2461,10679,30,56,947
"MILTON ARLEX RODRIGUEZ SARMIENTO","LA U",61,117,75,373,13468,1177,1537,216,739,148,92,343,143,316,23025,48,37,4159,332,334,273,79,518,219,390,42,1,187,120,5303,922,2,0,19
"JAIRO DUBAN PINEDA NIÑO","LA U",57,576,241,183,1460,276,526,389,337,96,332,630,174,415,594,4,33,177,139,1146,269,631,653,170,62,204,2,699,141,484,883,31,27,25
"MUSA BESAILE FAYAD","LA U",47,10689,26,10441,1596,4957,84,183,12,29,101,887,132,82278,246,1,11,45,3885,8605,86,43,86,14,41,85,22,58,19678,137,794,4,62,37
"ANGEL CUSTODIO CABRERA BAEZ","LA U",29,230,176,2003,20866,139,7681,151,55,174,441,298,413,566,5923,7,8,302,63,336,147,88,1511,44,2092,69,102,290,142,1547,701,27,17,37
"ALVARO ARLES RENDON HENAO","LA U",28,317,8,28,86,76,18,48,0,7,91,16,12,44,38,0,2,14,14,16,17,22,22,2,15,12,1,29,23,16,36,2,1,0
"YOHANA SALAMANCA JIMENEZ","LA U",25,1275,216,637,9343,681,1045,469,55,165,350,236,261,418,2329,11,24,373,192,511,526,473,422,82,674,435,33,366,427,729,1421,12,32,36
"JORGE EDUARDO GECHEN TURBAY","LA U",21,302,41,528,3862,223,287,102,1419,45,173,585,543,889,1488,6,545,19725,1212,623,406,123,189,561,228,186,19,649,478,7701,2490,11,90,30
"BERNARDO MIGUEL ELIAS VIDAL","LA U",19,2917,39,688,2059,1228,358,175,26,38,84,606,160,84867,1841,0,8,398,16950,3007,186,215,3870,28,26,90,19,1149,17417,285,1193,1,13,183
"ROY LEONARDO BARRERAS MONTEALEGRE","LA U",16,2960,271,1560,5153,750,4216,1226,660,115,7875,175,1087,798,4627,53,52,238,56,781,1158,1602,422,234,1820,498,27,3140,423,3658,34687,3,149,44
"JOSE NORBEY SALAZAR SALAZAR","LA U",14,138,4,57,796,54,33,113,13,9,39,127,8,52,211,0,3,24,29,25,51,164,56,51,6398,134,2,64,43,544,745,4,9,50
"ASTRID SANCHEZ MONTES DE OCA","LA U",12,1064,13,329,646,105,201,39,53,12,226,179,8255,606,155,12,13,100,101,218,37,115,86,125,82,198,8,75,104,42,918,8,4,20
"JOSE ALFREDO GNECCO ZULETA","LA U",12,1655,52,1298,1008,4823,49,99,10,33,48,64049,54,396,211,27,3,60,14595,5189,83,27,1815,7,30,34,16,558,362,825,244,3,1,65
"FREDY JOSE PADILLA DE LEON","LA U",11,435,142,1547,4226,374,846,95,28,57,104,213,150,602,1540,12,15,268,731,1950,511,149,315,32,86,129,11,390,119,514,632,24,23,68
"CARLOS ROBERTO FERRO SOLANILLA","LA U",11,304,27,311,3501,465,4416,228,558,294,189,360,161,1130,24801,9,31,339,78,266,333,131,1887,27,105,74,14,252,132,2222,900,5,65,37
"WILMAR ORLANDO BARBOSA ROZO","LA U",10,324,402,222,1302,78,231,77,32,1037,48,130,20,90,795,88,317,412,174,69,33961,63,151,12,49,467,23,129,100,1070,336,67,491,151
"MANUEL GUILLERMO MORA JARAMILLO","LA U",9,121,1149,524,3508,127,421,41,20,367,44,887,38,62,197,1,1,153,114,391,73,512,32194,9,27,23,21,3422,56,77,215,0,27,1168
"EDUARDO ENRIQUE PULGAR DAZA","LA U",9,198,8,41077,490,5882,38,16,1,3,18,4436,353,2212,111,0,0,13,1768,18765,345,29,182,1,30,29,19,91,7227,28,106,8,2,35
"OSCAR MAURICIO LIZCANO ARANGO","LA U",8,46933,32,265,1290,304,125,35424,39,46,326,141,400,1661,3625,2,35,273,212,281,416,172,135,67,216,516,3,514,998,766,1109,119,8,64
"YEZMID AREVALO USME","LA U",7,578,6,131,253,70,42,38,8,10,23,18,21,105,131,3,6,18,21,85,25,28,27,2,21,34,1,25,52,92,118,0,0,10
"JAIME ALONSO ZULUAGA ARISTIZABAL","LA U",6,1147,24,214,2694,100,653,18581,27,14,274,161,313,758,568,0,20,261,469,164,128,80,448,8,961,454,6,143,533,7106,831,3,9,41
"JOSE DAVID NAME CARDOZO","LA U",6,1298,2774,53068,2700,3786,343,81,7,298,25,2229,303,1221,906,2,28,81,1308,16159,1584,662,183,14,1099,34,53,711,10840,114,1126,3,53,116
"CARLOS EDUARDO HERNANDEZ MOGOLLON","LA U",6,875,133,165,1050,200,70,36,13,42,153,206,84,553,73,0,258,396,33,307,112,117,19530,11,27,130,3,2489,1951,482,1311,1,5,40
"MAURICIO VILLABONA SUAREZ","LA U",6,143,9,94,108,55,22,67,3,4,18,329,15,35,112,0,1,16,65,42,19,21,30,7,19,24,0,29,28,47,124,1,6,30
"MARIA ALEJANDRA LILIANA TRUJILLO MONCALEANO","LA U",5,438,28,1511,523,280,187,114,28,29,109,121,79,249,416,6,12,126,88,182,251,84,193,16,57,551,5,196,139,215,397,12,27,39
"CARLOS ENRIQUE SOTO JARAMILLO","LA U",5,927,34,140,683,165,122,1437,27,33,204,694,699,122,340,2,11,119,55,98,524,149,101,8,816,30468,7,57,67,1457,6176,5,24,76
"EFVANNI PAOLA PALMARINY PEÑARANDA","LA U",4,184,12,51,560,51,49,58,17,6,45,26,19,222,200,0,5,109,12,37,52,19,65,5,11,60,1,62,62,51,123,0,4,32
"FERNANDO BALLESTEROS VALENCIA","LA U",4,182,13,116,326,224,60,47,6,10,24,26,22,93,176,1,5,32,28,101,47,77,45,8,41,234,1,45,37,264,197,1,4,38
"ANDRES FELIPE GARCIA ZUCCARDI","LA U",4,111,1,1121,4159,36348,49,35,4,5,11,871,19,125,249,1,4,61,895,4046,43,29,29,4,5,11,7,95,1796,39,31,2,0,10
"JUAN PABLO SALAZAR SALAMANCA","LA U",3,1579,57,354,9563,575,440,420,28,47,387,106,91,656,1092,2,9,151,105,232,182,88,357,44,97,176,7,410,667,468,2585,19,40,151
"ROOSVELT RODRIGUEZ RENGIFO","LA U",3,462,88,3766,2289,84,99,66,13,27,1859,118,6521,769,2446,5,12,249,151,310,209,1474,102,36,1016,173,22,175,94,271,77232,3,17,68
"MARGARITA MARIA OROZCO TUIRAN","LA U",3,189,16,88,257,52,75,39,6,6,28,29,15,117,144,4,3,40,39,57,62,31,47,3,20,51,2,38,35,66,114,1,1,30
"MARTIN EMILIO MORALES DIZ","LA U",2,448,10,470,497,992,60,34,2,6,14,201,55,64529,484,1,1,21,150,260,258,15,403,6,41,16,147,51,392,93,144,1,2,12
"PEDRO ANTONIO AGUILAR RODRIGUEZ","LA U",2,94,15,143,730,335,187,104,4,70,387,141,10,234,160,0,0,51,48,86,34,390,145,6,220,56,2,143,35,40,619,5,1,3
"LORENA SANCHEZ RAMOS","LA U",2,56,18,246,243,45,116,8,13,6,16,39,16,46,113,0,3,53,14,116,30,16,138,3,25,23,2,37,103,29,139,0,5,5
"CARMEN LEIDIANA GARCIA PASTRANA","LA U",2,35,10,91,78,21,8,7,2,3,6,7,7,24,27,1,4,13,9,45,174,6,89,0,6,73,0,22,14,19,51,1,0,1
"CARLOS ENRIQUE FORERO SANCHEZ","LA U",2,198,38,78,372,106,47,65,19,17,71,35,24,128,141,3,6,53,15,62,156,32,55,6,15,93,3,39,53,101,160,0,6,23
"DIANA CAROLINA CAÑON JOYA","LA U",2,179,6,65,270,55,36,42,5,11,31,37,18,78,109,0,4,25,7,41,71,16,31,0,14,105,2,25,29,65,140,0,6,40
"ISMAEL ANTONIO GONZALEZ MOLINA","LA U",2,157,12,85,278,110,55,44,3,8,23,40,10,58,184,1,56,30,40,39,53,33,22,2,11,25,0,22,27,47,86,0,1,28
"MANUEL MESIAS ENRIQUEZ ROSERO","LA U",2,148,33,100,1546,90,80,56,43,24,1319,168,62,64,2548,6,2,63,103,409,100,36865,37,679,147,41,0,83,628,238,525,0,9,65
"LUIS FERNANDO RODRIGUEZ SEPULVEDA","LA U",2,99,2,54,143,110,121,43,2,1,54,16,6,675,49,0,0,7,32,53,13,9,12,5,3,16,1,64,249,17,52,2,0,1
"HERIKA YANETH AGUIRRE PATIÑO","LA U",1,125,4,35,157,57,8,30,1,3,28,55,23,88,41,0,0,11,25,27,14,16,74,2,4,14,3,31,6,18,134,0,1,6
"LUZ RUBIELA RODRIGUEZ BAREÑO","LA U",1,56,24,461,167,382,31,16,1,10,7,32,10,120,101,2,9,19,35,131,31,29,181,5,23,10,4,32,81,42,37,0,4,15
"CAMILO ALBERTO ENCISO VANEGAS","LA U",1,249,17,87,305,64,46,39,10,16,38,34,15,100,160,1,7,34,48,81,68,53,54,6,11,36,1,16,31,51,133,1,5,30
"MARIA MIRTHA ROMERO SEGURA","LA U",1,181,13,63,305,37,64,59,6,10,31,34,24,75,151,0,3,70,10,42,43,24,112,6,12,30,2,30,18,46,145,1,3,22
"GREGORIO CARO MORENO","LA U",1,204,2,52,220,49,36,45,8,7,18,26,12,134,109,0,2,24,21,31,47,27,17,5,12,60,2,22,31,51,82,1,0,31
"JOSE EDUARDO POLANCO URQUINA","LA U",1,129,4,61,359,73,55,31,10,5,22,32,25,113,98,0,0,24,32,46,31,26,28,4,8,24,2,35,32,37,88,0,1,39
"GERMAN DARIO HOYOS GIRALDO","LA U",1,40561,8,456,612,256,155,104,9,82,112,133,1148,273,222,2,738,89,43,163,91,307,333,2,56,96,1,643,1278,1242,5740,0,0,43
"MARIA ANDREA NIETO ROMERO","LA U",1,92,10,43,506,27,59,23,1,7,19,64,15,86,114,1,6,19,9,64,43,25,32,6,5,33,2,17,31,31,125,1,5,36
"JORGE IVAN DAVILA DAZA","LA U",1,75,15,106,184,65,17,13,2,5,15,13,9,47,50,0,1,10,12,14,37,36,24,1,7,32,0,15,14,36,62,0,1,27
"LUIS FERNANDO RESTREPO GOMEZ","LA U",1,100,0,10,58,19,8,7,1,11,4,11,7,20,24,0,1,7,3,6,18,39,8,4,28,54,1,17,15,7,46,0,1,20
"MARTHA LIZ VEIRA MARTIN","LA U",1,40,2,13,119,36,14,12,0,1,12,8,4,52,49,0,1,9,3,7,22,38,8,1,32,20,0,10,9,19,26,1,1,14
"LUIS OSWALDO BAUTISTA PULIDO","LA U",1,27,0,28,184,116,8,10,1,4,8,4,2,11,24,0,0,1,2,10,7,30,5,2,30,5,0,7,6,10,26,1,1,26
"WILMER ANDREY DAZA IBARRA","LA U",1,44,2,32,196,347,8,17,0,1,10,14,7,23,29,0,0,4,14,57,6,6,4,0,7,26,0,7,12,14,33,0,0,0
"GEMA LOPEZ DE JOAQUI","LA U",1,292,11,244,357,243,157,41,8,6,22174,17,31,399,106,0,0,200,109,104,22,297,15,33,26,14,7,20,1672,113,878,1,10,19
"SANDRA ELENA VILLADIEGO VILLADIEGO","LA U",1,277,41,1419,835,46906,115,331,6,292,204,298,69,2615,162,1,3,34,120,842,39,653,58,68,19,52,12,193,915,33,272,3,43,28
"ALFONSO RAFAEL LEMAITRE SOLEIMAN","LA U",0,24,5,70,366,257,73,8,10,7,10,15,1,42,189,1,1,21,7,30,38,173,19,0,15,31,2,13,17,102,56,0,1,6
"ANIBAL LOZANO GARCIA","LA U",0,43,14,69,230,33,22,12,3,12,4,469,1,19,107,2,1,10,43,23,60,9,43,2,25,15,1,47,143,32,34,0,3,10
"ANDRES RICARDO CELIS SARMIENTO","LA U",0,32,3,83,166,33,10,6,23,4,8,9,5,11,30,0,0,4,3,18,7,7,21,0,8,6,0,3,8,13,21,2,2,1
"ARMANDO LUGO MARTINEZ","LA U",0,26,2,22,73,69,7,7,0,3,5,6,1,30,69,1,0,4,2,25,7,4,18,0,1,7,0,19,12,11,15,0,1,3
"JULIO ERNESTO ESTRADA RINCON","LA U",0,350,2,41,100,578,16,15,3,3,9,11,3,58,50,0,1,9,24,56,12,20,53,0,1,20,3,23,36,46,76,0,2,3
"ARMANDO MORENO LOPEZ","LA U",0,28,3,31,96,26,6,8,4,1,4,5,5,8,37,0,0,10,2,10,93,9,28,0,6,44,0,7,8,18,41,0,5,2
"CARLOS ALBERTO RAMIREZ ROJAS","LA U",0,27,6,19,254,21,17,12,1,6,8,117,13,15,36,0,1,11,4,6,134,3,134,0,5,130,0,18,13,16,29,2,4,136
"GUILLERMO ALFONSO PARRA RODRIGUEZ","LA U",0,193,34,117,390,53,49,31,5,10,16,70,20,160,102,0,2,21,67,41,124,15,38,3,9,41,4,40,80,42,95,1,2,23
"ROSA MARIA CORCHO OLAYA","LA U",0,161,7,601,428,185,30,18,5,10,13,22,10,30,145,0,5,23,24,82,28,23,33,1,8,17,4,23,31,39,251,0,2,17
"JOSE OMAR MARROQUIN SANCHEZ","LA U",0,98,8,44,301,25,17,12,1,9,6,25,5,26,87,0,2,21,12,20,63,13,10,2,11,16,0,20,12,190,59,0,2,18
"JUAN PABLO HERRERA HUERTAS","LA U",0,68,6,55,201,296,11,15,1,3,33,26,4,27,44,0,0,7,18,38,10,18,16,1,6,12,0,13,39,16,45,1,0,15
"JULIO CESAR PRADA VARON","LA U",0,52,1,18,97,36,14,12,2,2,19,9,3,11,45,0,0,5,0,15,10,49,8,2,6,10,1,7,13,32,35,0,0,13
"LUIS FERNANDO FRANCO PALACIOS","LA U",0,47,7,16,158,21,6,27,0,1,10,6,3,20,72,1,1,13,3,11,25,69,6,5,74,16,0,7,16,23,32,0,3,88
"CARLOS CARDENAS ORTIZ","LA U",0,23,35,11,132,130,93,16,0,466,3,3,3,19,34,1,2,10,5,11,28,74,3,3,8,20,0,38,10,46,55,1,0,24
"LUZ MARCELA CORREA ZULETA","LA U",0,17,0,11,130,7,6,7,3,3,3,12,8,56,27,1,3,3,6,2,21,4,6,3,7,11,0,12,5,10,14,0,0,25
"JOHN GILBERTO LOAIZA GOMEZ","LA U",0,18,1,14,113,22,5,203,2,4,4,13,18,1,35,0,0,2,21,5,4,13,4,0,11,71,1,3,5,15,19,0,0,22
"MONICA FORERO HERNANDEZ","LA U",0,29,4,33,174,164,4,32,2,3,10,2,8,15,25,0,0,5,4,10,20,29,13,11,24,6,0,10,17,14,37,0,1,17
"OLGA MERCEDES CHINCHILLA MORALES","LA U",0,38,4,74,69,20,11,8,0,1,28,14,5,9,66,0,1,7,6,9,7,161,11,0,3,13,0,8,17,6,26,0,1,8
"LEIDY ANDREA FEO MAHECHA","LA U",0,62,2,29,114,26,25,4,1,5,7,37,10,266,59,2,2,20,66,28,29,10,14,2,6,11,1,21,58,16,40,1,1,18
"LYDA INGRID MARCELA MOLANO CASIANO","LA U",0,31,5,12,67,10,18,6,1,2,8,85,11,27,41,0,1,20,6,2,63,9,9,0,4,20,0,19,4,15,90,1,1,30
"ADRIANA PATRICIA SAAVEDRA GUZMAN","LA U",0,52,5,16,67,10,24,6,1,0,11,39,19,28,54,0,0,8,4,13,15,6,7,3,7,7,0,10,6,14,26,1,1,11
"EDWARD GARNICA MONTAÑEZ","LA U",0,60,4,68,54,32,17,17,0,2,5,15,3,29,53,0,1,4,6,68,7,9,8,1,8,8,0,10,10,13,23,0,2,7
"NUVIOLA CIRO GOMEZ","LA U",0,81,0,20,63,23,15,6,0,8,5,12,26,244,38,0,1,6,81,9,22,4,3,3,0,13,0,5,8,15,25,0,1,2
"NANCY STELLA VERGARA MUÑOZ","LA U",0,184,10,183,415,143,45,34,26,13,12,667,4,25,101,0,6,49,263,128,62,20,28,1,6,19,4,75,11,44,72,0,0,25
"OLGA INES INFANTE VELASCO","LA U",0,55,5,58,171,24,13,16,0,2,4,10,1,52,49,0,0,6,7,15,8,8,5,0,8,11,1,7,21,7,31,0,0,0
"JUAN CARLOS RODRIGUEZ CEBALLOS","LA U",0,41,2,66,70,24,8,12,1,0,6,12,5,22,42,0,0,6,18,24,7,5,2,0,2,10,2,13,43,8,35,0,1,0
"OSCAR ALEXANDER RODRIGUEZ BAEZ","LA U",0,41,3,176,86,292,13,9,0,0,8,35,4,35,25,0,0,2,27,105,6,85,3,0,6,4,0,6,44,11,26,0,1,1
"OSWALDO FIGUEROA RODRIGUEZ","LA U",0,29,3,127,84,162,15,9,3,0,7,12,6,45,44,0,0,6,19,48,3,15,6,1,2,6,9,9,31,8,21,0,1,1
"ROBERTO LUIS MONSALVO RODRIGUEZ","LA U",0,33,3,56,132,127,17,5,0,2,6,21,12,12,20,0,2,8,8,44,13,10,8,1,7,17,0,13,39,7,56,0,1,8
"EDNA PATRICIA VIRGUEZ BARRETO","LA U",0,36,4,95,163,311,12,7,1,1,16,37,3,42,37,0,0,10,15,72,4,7,3,1,2,5,3,7,25,15,27,0,0,1
"YUDY ANDREA PATARROYO ARIAS","LA U",0,41,5,156,159,71,10,6,2,1,1,25,4,11,36,2,0,6,7,26,18,8,5,1,2,3,3,10,8,8,28,0,2,2
"LUZ MARGOTH ROJAS ABAUNZA","LA U",0,61,2,190,144,126,10,7,4,2,20,36,5,145,42,0,0,5,26,497,13,7,11,0,2,7,1,4,35,18,30,0,1,1
"YESID RIVERA BARRAGAN","LA U",0,34,4,50,67,220,9,11,3,1,100,8,5,26,28,0,0,10,4,40,12,14,3,2,3,6,1,7,22,8,30,0,1,1
"JOSE ANTONIO JIMENEZ JIMENEZ","LA U",0,27,5,92,70,194,9,45,0,1,22,5,4,52,46,1,0,7,6,24,13,17,4,1,0,6,0,21,26,22,58,0,0,0
"ADOLFO LEON RENGIFO SANTIBAÑEZ","LA U",0,136,4,70,227,433,38,43,4,4,95,23,281,71,57,0,3,17,6,28,46,33,12,0,14,59,0,49,17,28,1512,0,0,15
"TITO EDMUNDO RUEDA GUARIN","LA U",0,80,12,280,442,117,188,14,3,6,9,26,8,30,149,0,2,39,24,257,39,13,26,1,9,7,9,3671,17,34,45,3,0,9
"MARIA ALEJANDRA MAYA ERASO","LA U",0,372,6,301,373,420,50,33,2,3,23,10,17,51,59,0,1,28,24,27,9,25,13,6,17,11,6,17,25,45,86,3,1,5
"SOLO LISTA PARTIDO LIBERAL COLOMBIANO","LIBERALES",534,21107,1780,5274,17899,7776,4964,5096,1670,1885,8350,2405,2611,5826,7999,147,512,4706,2147,4917,3817,7212,7096,1801,3078,4144,861,11934,2639,7426,14317,184,442,440
"HORACIO SERPA URIBE","LIBERALES",340,5498,792,6379,29402,2350,4018,1065,129,460,606,2428,285,612,7856,31,143,633,3223,2336,1880,493,1859,266,4138,1751,165,40414,538,1989,7338,207,77,273
"GUILLERMO ABEL RIVERA FLOREZ","LIBERALES",188,2890,39,829,6513,233,847,164,490,181,849,549,45,460,2679,12,11,1829,255,231,225,2165,220,15560,285,278,29,1660,80,775,1031,1,14,44
"EDINSON DELGADO RUIZ","LIBERALES",90,760,19,336,1105,318,67,105,96,12,4247,191,975,1247,137,1,5,70,239,305,112,1427,76,392,149,1369,17,78,160,128,35418,1,5,92
